,0,1,2,3,4,5
0,0,0,270,1,-0.32002738917168416,0.8769672489784404
1,0,0,270,1,0.3017873711562983,0.06801849414293602
2,0,0,270,1,0.08454969755205298,0.7631440443078141
3,0,0,270,1,-0.2429260551290115,0.39744289969330626
